"OrderID","CustomerID","FirstName","LastName","Gender","Age","Region","ProductCategory","Quantity","UnitPrice","Discount","SalesRep","PaymentMethod","CustomerSegment","City","OrderDate","Email","Phone","Rating","Comments","Revenue"
"ORD000131","CUST42469","Chris","Spencer","Female",55,"NORTH",NA,20,1224.27,0.08,"Tabitha","Credit Card","Corporate","Mombasa",2032-02-21,"betty7741@gmail.com","0784077637",1,"Late delivery",22526.57
"ORD000132","CUST18642","Raymond","Achieng","Male",50,"West",NA,7,1969.85,0.04,"Quincy","Bank Transfer","Wholesale","Machakos",2025-03-13,"anthony1076@gmail.com","0729481768",3,"Highly recommended",13237.39
"ORD000133","CUST81029","Jessica","Smith","male",69,"South","Health & Beauty",20,277.47,0.28,"Yvonne",NA,"Corporate","Eldoret",2024-04-23,"walter3530@gmail.com","0711025143",2,"Excellent service",3995.57
"ORD000134","CUST88378","Susan","Spencer","Female",74,"North","Health & Beauty",7,2407.95,0.38,"Oscar","Cash","Wholesale","Malindi",2024-10-03,"samantha9355@gmail.com","0717627669",1,"Average experience",10450.5
"ORD000135","CUST55220","Lisa","White","Female",34,"South","Health & Beauty",10,2953.59,0.14,"Samuel","Debit Card","Corporate","Kitale",2024-08-30,"jacob6320@gmail.com","0733573331",4,"Highly recommended",25400.87
"ORD000136","CUST90375","Megan","Holmes","Male",66,"West","Sports",14,571.9,0.16,"Valerie","Mobile Money","Corporate","Embu",2023-11-30,"sophia2511@gmail.com",NA,2,"Fast shipping",6725.54
"ORD000137","CUST11722","Brandon","Harrison","Male",58,"West","Home Appliances",7,1197.53,0.25,"Yvonne","Mobile Money","Retail","Embu",2024-06-26,"ashley2054@gmail.com","0759507082",1,"Average experience",6287.03
"ORD000138","CUST54037","Christine","Reyes","Female",35,"West","Furniture",13,2545.78,0.08,"Kelvin","Debit Card","Corporate","Eldoret",2023-10-09,"anna8178@gmail.com","0717186879",4,"Poor customer service",30447.53
"ORD000139","CUST11474","Chris","Watson","Male",74,"North","Books",4,774.55,0.18,"Ian","Credit Card","Corporate","Kitale",2023-09-27,"matthew208@gmail.com","0779545296",1,"Fast shipping",2540.52
"ORD000140","CUST36726","Julie","Kamau","Male",58,NA,"Furniture",20,2080.99,0.12,"Martin","Mobile Money","Wholesale","Kericho",2023-12-25,"linda4128@gmail.com","0767905627",3,"Poor customer service",36625.42
"ORD000141","CUST19821","Marie","Cook","Female",20,"East","Food & Beverage",13,2553.1,0.19,"Eric","Credit Card","Government","Mombasa",2025-02-25,"mason4434@gmail.com","0790684588",2,"Late delivery",26884.14
"ORD000141","CUST81245","Betty","Walker","Female",48,"North","Office Supplies",19,2969.76,0.13,"Terry","Cash","SME","Eldoret",2023-07-11,"katherine3412@gmail.com","0763095572",3,"Poor customer service",49090.13
"ORD000143","CUST39542","Bernard","Abraham","Male",41,"South","Clothing",12,512.84,0.08,"Beatrice","Cash","Retail","Nakuru",2025-07-08,"noah9397@gmail.com","0777172899",1,"Will buy again",5661.75
"ORD000144","CUST42052","Frank","Bell","Male",24,"South","Sports",12,904,0.13,"Alice","Credit Card","SME","Thika",2023-02-22,"keith6652@gmail.com","0713878864",1,"Product damaged",9437.76
"ORD000145","CUST89912","Emma","Were","Male",52,"East","Sports",8,1760.69,0.06,"Faith","Debit Card","Retail","Mombasa",2023-07-18,"ashley711@gmail.com",NA,1,"Highly recommended",13240.39
"ORD000146","CUST28223"," Ethan","Abraham","Female",72,"East","Electronics",2,973.34,0.13,NA,"Debit Card","Wholesale","Nairobi",2025-09-23,"eugene9826@gmail.com","0769546231",1,"Late delivery",1693.61
"ORD000147","CUST35608","Jesse","Hayes ","Male",38,"North","Food & Beverage",6,2756.9,0.08,"Kelvin","Cash","Wholesale","Eldoret",2025-03-14,"ashley443@gmail.com","0736960739",5,"Late delivery",15218.09
"ORD000148","CUST13452","Helen","Johnson","Female",52,"North","Electronics",2,420.17,0.37,"Irene","Cash","Corporate","Naivasha",2023-01-21,"lisa3596@gmail.com","0791357996",2,"Satisfied",529.41
"ORD000149","CUST94771","Pamela","Burke","Male",24,"East","Automotive",6,2139.59,0.08,"Hilda","Mobile Money","Wholesale","Nakuru",2024-08-29,"danielle578@gmail.com","0770161787",3,"Average experience",11810.54
"ORD000150","CUST99310","Roger","Cox","Male",42,"East","Furniture",19,1230.3,0.28,"Winnie","Credit Card","Corporate","Nyeri",2023-10-06,"roy5216@gmail.com","0722727037",5,"Will buy again",16830.5
"ORD000151","CUST60833","Roy","Jones","Male",22,"West","Food & Beverage",9,2852.56,0.4,"Terry","Debit Card","Government","Mombasa",2023-09-25,"jacob8165@gmail.com","0783732815",5,"Late delivery",15403.82
"ORD000152","CUST98814","Johnny","Thompson","Female",50,"West","Electronics",4,380.22,0.36,"Kevin","Bank Transfer","Government","Eldoret",2025-08-08,"madison5908@gmail.com","0748477925",4,"Product damaged",973.36
"ORD000153","CUST96912","Abel","Robertson","Female",45,"CENTRAL","Furniture",20,1043.09,0.19,"Nancy","Bank Transfer","Wholesale","Kericho",2024-04-01,NA,NA,3,"Satisfied",16898.06
"ORD000154","CUST40105","Judith","Lopez","Female",18,"Central","Clothing",15,233.31,0.14,"Abel","Credit Card","Corporate","Thika",2025-09-16,"amelia842@gmail.com","0788981914",2,"Highly recommended",3009.7
"ORD000155","CUST92822","Roy","Rose","Male",48,"West","Office Supplies",5,2183.71,0.17,"Hilda","Mobile Money","SME","Embu",2023-02-25,NA,"0724016760",5,"Satisfied",9062.4
"ORD000156","CUST29260","Julia","Morris","Female",48,"North","Electronics",19,1853.63,0.04,"Charles","Mobile Money","Corporate","Meru",2023-03-15,"roy9953@gmail.com","0799741433",2,"Poor customer service",33810.21
"ORD000157","CUST23433","John","Henry","Male",61,"North","Automotive",2,2016.62,0,"Quincy","Credit Card","Government","Kisii",2023-06-19,NA,"0716635553",1,"Average experience",4033.24
"ORD000158","CUST51728",NA,"Perez","Male",69,"South","Sports",5,262.04,0.08,"Beatrice","Bank Transfer","Wholesale","Kisii",2025-07-06,"dorothy189@gmail.com","0752618236",4,"Wrong item",1205.38
"ORD000159","CUST76982","Jane","Matthews","Male",20,"South","Clothing",10,2156.31,0.34,"Ian","Debit Card","Retail","Kisii",2025-12-19,"john4464@gmail.com","0773613222",5,"Late delivery",14231.65
"ORD000160","CUST40276","Alex","Bailey","Male",32,"Central","Home Appliances",11,2600.07,0.18,"Joy","Debit Card",NA,"Eldoret",2023-01-03,"angela8936@gmail.com","0711763056",4,"Poor customer service",23452.63
"ORD000161","CUST56809","Joy","Kiptoo","Male",46,"South","Clothing",20,1771.49,0.26,"Charles","Credit Card","Wholesale","Mombasa",2023-09-13,"martha1207@gmail.com","0747387733",2,"Fast shipping",26218.05
"ORD000162","CUST64448","Walter","Lopez","Female",57,NA,"Books",7,2722.36,0.2,"Faith","Mobile Money","Government","Kisii",2023-11-27,"joy7154@gmail.com","0718308184",2,"Fast shipping",15245.22
"ORD000163","CUST11931","Lisa","Moore","Female",34,"Central","Office Supplies",1,2834.12,0.05,"Charles","Mobile Money","Wholesale","Machakos",2023-11-25,NA,"0729912419",4,"Late delivery",2692.41
"ORD000164","CUST22086","Calvin","Martinez","Female",66,"Central","Books",20,2698.25,0.3,"Rose","Bank Transfer","Wholesale","Meru",2025-05-09,"louis4383@gmail.com","0727399117",3,"Highly recommended",37775.5
"ORD000165","CUST35453","Alice","Wallace","Male",40,"South","Sports",15,1158.21,0.39,"Zack","Bank Transfer","SME","Nakuru",2023-04-20,"joan3118@gmail.com","0716095711",1,NA,10597.62
"ORD000166","CUST98401","Brenda","Bennett","Male",32,"West","Automotive",18,2544.5,0.18,"Gilbert","Credit Card","Government",NA,2024-10-09,"christian988@gmail.com","0712147247",2,"Wrong item",37556.82
"ORD000167","CUST77834","Vincent","Gordon","Male",33,"Central","Automotive",19,530.4,0.34,"Charles","Cash","Retail","Machakos",2025-01-13,"danielle4900@gmail.com","0799369434",1,"Highly recommended",6651.22
"ORD000168","CUST62108",NA,"Omondi","Female",30,"East","Automotive",3,2588.95,0.15,"Nancy","Bank Transfer","SME","nairobi",2024-08-04,"martha614@gmail.com","0728484189",3,"Highly recommended",6601.82
"ORD000169","CUST67106"," ","Collins","Female",70,NA,"Home Appliances",7,794.7,0.07,"Zack","Bank Transfer","Corporate",NA,2025-11-29,"billy4350@gmail.com","0783637813",1,"Satisfied",5173.5
"ORD000170","CUST47800","Alicia","Grant","Male",58,"East","Health & Beauty",10,321.9,0.37,"Joy","Bank Transfer","Retail","Thika",2023-05-10,"christopher5307@gmail.com",NA,2,"Fast shipping",2027.97
"ORD000171","CUST57535","Gregory","Were","Female",49,"East","Furniture",15,1069.36,0.01,"Irene","Mobile Money","SME","kisii",2024-02-16,"louis8548@gmail.com","0787068150",1,"Satisfied",15880
"ORD000172","CUST31939","Ethan","Nolan","Female",60,"East","Sports",19,1584.37,0.33,"Oscar","Credit Card","Wholesale","Meru",2024-10-29,"madison2340@gmail.com","0722944392",3,"Late delivery",20169.03
"ORD000173","CUST55671","Evelyn","Fox","Male",60,"West","Automotive",13,1324.96,0.26,"Terry","Mobile Money","SME","Naivasha",2024-05-30,"jack5303@gmail.com","0749334184",3,"Product damaged",12746.12
"ORD000174","CUST21477"," Teresa","Yego","Male",26,"EAST","Health & Beauty",11,1742.87,0.39,"Kevin","Debit Card","SME","Naivasha",2023-09-23,"natalie8526@gmail.com","0771835443",3,"Fast shipping",11694.66
"ORD000175","CUST14217"," Nancy","Bradley","Female",24,"Central","Food & Beverage",6,1979.36,0.18,"Gilbert","Credit Card","SME","Kitale",2024-03-09,"virginia5188@gmail.com","0766547616",3,"Fast shipping",9738.45
"ORD000176","CUST48719","Tyler","Allen","Male",20,"Central","Home Appliances",1,1800.77,0.1,"Mark","Debit Card","Government","Eldoret",2024-05-30,"amelia1598@gmail.com","0717816541",1,"Late delivery",1620.69
"ORD000177","CUST29787","Maria","Clark","Female",36,"East","Home Appliances",5,1705.32,0.07,"Quincy","Mobile Money","Government","Nakuru",2024-04-12,"joe5077@gmail.com","0792418764",3,"Will buy again",7929.74
"ORD000178","CUST62371","Richard","Hunt","Male",23,"East","Furniture",7,2354.04,0.02,"George","Debit Card","Government","Malindi",2023-06-24,"sarah7288@gmail.com","0714550734",4,"Satisfied",16148.71
"ORD000179","CUST27318","Daniel","Simpson","Female",57,"West","Clothing",8,1900.62,0.38,"Samuel","Mobile Money","Wholesale","Kisumu",2024-10-10,"kevin2272@gmail.com","0795956881",5,"Product damaged",9427.08
"ORD000180","CUST91316",NA,"Wekesa","Male",25,"Central","Home Appliances",12,2628.27,0.31,"Joy","Debit Card","Government","naivasha",2023-01-05,"chris5647@gmail.com","0743621627",2,"Product damaged",21762.08
"ORD000181","CUST80168","Betty","Chapman","Female",53,"South","Sports",5,674.5,0.19,NA,"Mobile Money","Government","Malindi",2023-06-26,"benjamin9914@gmail.com","0727170016",3,"Product damaged",2731.73
"ORD000182","CUST86517","Cameron","Douglas","Female",43,"Central","Office   Supplies",18,1841.16,0.38,"Ian","Bank Transfer","Wholesale",NA,2023-05-31,"joshua7736@gmail.com","0716617732",1,"Satisfied",20547.35
"ORD000183","CUST35270","Alice","Jenkins","Male",45,"West","Sports",18,864.45,0.09,"Abel","Cash","Retail","Nakuru",2024-03-21,"john5837@gmail.com","0730043731",2,"Excellent service",14159.69
"ORD000184","CUST85616"," Caleb","Rivera","Female",55,"East","Books",1,2229.93,0.01,"Purity","Debit Card","Government","Kisumu",2024-04-19,"charlotte8053@gmail.com","0713989617",4,"Highly recommended",2207.63
"ORD000185","CUST64591","Jeffrey","Sullivan","Female",65,"West","Electronics",1,2519.84,0.16,"Kevin","Mobile Money","Retail","mombasa",2025-04-23,"henry169@gmail.com","0768049335",1,"Wrong item",2116.67
"ORD000186","CUST91620","Barbara","Reid ","Male",37,"Central",NA,12,1718.09,0.17,"Oscar","Bank Transfer","Corporate","Kericho",2023-02-09,"charles9202@gmail.com","0778285432",2,NA,17112.18
"ORD000187","CUST94620","Thomas","Kimani",NA,74,"North","Health & Beauty",12,2738.46,0.01,"Purity","Debit Card","SME","Nakuru",2025-11-23,"dorothy1514@gmail.com","0750506150",2,"Fast shipping",32532.9
"ORD000188","CUST78574","Brian","Koech","Male",25,"North","Furniture",14,1363.25,0.15,"Rose","Mobile Money","Wholesale","Malindi",2025-02-02,"stephen7378@gmail.com","0741020622",5,"Poor customer service",16222.67
"ORD000189","CUST17175",NA,"Wekesa","Male",66,"North","Automotive",10,2110.59,0.2,"Beatrice","Mobile Money","Retail","Nairobi",2023-01-03,"jordan5170@gmail.com","0789655893",1,"Fast shipping",16884.72
"ORD000190","CUST77969","Margaret","Bryant","Female",18,"West","Office Supplies",20,1132.59,0.01,"Edwin","Credit Card","Government","Kitale",2025-01-31,"carl4098@gmail.com","0742049662",5,"Late delivery",22425.28
"ORD000191","CUST99466","Jordan","White ","Female",73,"West","Electronics",6,11.13,0.13,"Terry","Mobile Money","SME",NA,2025-05-25,"frances6993@gmail.com","0790987889",4,"Wrong item",58.1
"ORD000192","CUST69372","Mary","Simpson","Female",34,"East","Books",19,1958.5,0.04,"Oscar","Cash",NA,"Nyeri",2025-04-11,"jeremy652@gmail.com","0742527611",3,"Satisfied",35723.04
"ORD000193","CUST96326","Kimberly","Mason","Female",53,NA,"Sports",2,2012.75,0.22,"Henry",NA,"Corporate","Kitale",2025-11-08,"betty1300@gmail.com",NA,3,NA,3139.89
"ORD000194","CUST63219","Diana","Robinson","Male",18,"South","Clothing",19,1898.29,0.19,"Mark","Cash","SME","Kericho",2025-11-23,"brian927@gmail.com","0710722507",4,"Late delivery",29214.68
"ORD000195","CUST35821","Douglas","Koech","Male",39,"North","Electronics",14,1676.58,0.36,"Irene","Bank Transfer","Retail","Kericho",2025-10-23,"jennifer3026@gmail.com","0771395193",3,"Poor customer service",15022.16
"ORD000196","CUST35382","Gregory","Robertson","Female",55,"South","Home Appliances",13,1523.12,0.05,"Queen","Mobile Money","Corporate","Kisii",2023-05-21,"austin6129@gmail.com","0722958343",3,"Highly recommended",18810.53
"ORD000197","CUST77807","Alan","Turner","Male",19,"East","Books",17,991.08,0.13,"Florence",NA,"SME","Thika",2024-04-13,"julia2704@gmail.com","0727155224",1,"Highly recommended",14658.07
"ORD000198","CUST13924","Mason","Fleming","Female",49,"Central","Furniture",14,2668.14,0.05,"Faith","Debit Card","Corporate","Machakos",2023-12-01,"margaret3927@gmail.com","0770656868",3,"Fast shipping",35486.26
"ORD000199","CUST81317","Samuel","Abraham","Male",37,"EAST","Automotive",8,2020.41,0.02,"Tabitha","Debit Card","Corporate","Eldoret",2025-12-06,"madison8635@gmail.com","0724480505",2,"Fast shipping",15840.01
"ORD000200","CUST42403","Stephen","Ross","Male",65,"Central","Office Supplies",10,2683.96,0.25,"Nancy","Mobile Money","Government","Nyeri",2023-06-17,"sara8144@gmail.com","0790043543",2,"Average experience",20129.7
"ORD000201","CUST50680","Katherine","Lewis","Female",55,"North","Automotive",9,2870.49,0.2,"Faith","Credit Card",NA,"Nairobi",2023-08-26,"albert4479@gmail.com","0720991854",5,"Wrong item",20667.53
"ORD000202","CUST53337","Arnold","Booth","Male",45,"West","Office Supplies",5,1738.97,0.09,"Nancy","Credit Card","Government","Embu",2025-01-10,"harry6490@gmail.com","0745220175",4,"Satisfied",7912.31
"ORD000203","CUST86317","Kyle","Gonzalez","Female",40,"Central",NA,6,2364.45,0.13,"Ursula","Credit Card","Retail","Naivasha",2023-05-12,"cheryl3487@gmail.com","0733615734",1,"Product damaged",12342.43
"ORD000204","CUST78610","Benjamin","Wilson","Male",72,"South","Food & Beverage",4,1037.58,0.21,"Ruth","Cash","Wholesale","Malindi",2024-09-08,"david2691@gmail.com",NA,2,"Average experience",3278.75
"ORD000205","CUST28496","Kyle","Rogers","Male",36,"South","Clothing",19,2693.04,0.11,"Hilda","Debit Card","SME","Kisii",2024-07-18,"frances7833@gmail.com","0710174126",5,"Will buy again",45539.31
"ORD000206","CUST35640","Noah","Long","Male",30,"Central","Furniture",3,147.19,0.3,"Terry","Mobile Money",NA,"Naivasha",2023-05-20,"jessica3286@gmail.com","0765429209",3,"Poor customer service",309.1
"ORD000207","CUST14292","Jack","Hughes","Female",58,"North","Automotive",6,1195.25,0.24,"Tabitha","Cash","Government","Kisumu",2025-02-04,"benjamin8404@gmail.com","0773085275",3,"Highly recommended",5450.34
"ORD000208","CUST21377","Paul","Ross","Male",26,"Central","Books",14,1913.28,0.36,"Edwin","Credit Card","Wholesale","malindi",2024-11-03,"wayne2758@gmail.com","0766344669",4,"Will buy again",17142.99
"ORD000209","CUST50797","Caroline","Perez","Male",38,"Central","Office   Supplies",4,2064.2,0.23,"Ruth",NA,"Corporate","Kitale",2023-09-12,"carol7654@gmail.com","0721006646",5,"Wrong item",6357.74
"ORD000210","CUST49279","Christian","Moore","Male",34,"West","Sports",2,147.47,0.28,"Lilian","Mobile Money","Wholesale","Malindi",2024-01-02,"george8521@gmail.com","0734210401",3,"Product damaged",212.36
"ORD000211","CUST10600","Patricia",NA,"Male",31,"WEST","Furniture",17,757.29,0.39,"Eric","Debit Card","SME","Mombasa",2025-07-02,"ryan5119@gmail.com","0716627473",4,"Late delivery",7853.1
"ORD000212","CUST54382","Charlotte","Reed","Male",60,"East","Food & Beverage",1,465.77,0.25,NA,"Cash","Retail","Malindi",2023-06-24,"roger3135@gmail.com","0761797324",3,"Fast shipping",349.33
"ORD000213","CUST98539","James","Ferguson","Female",23,"NORTH","Sports",6,2536.32,0.22,"Walter","Cash","Government","Kisumu",2025-04-19,"emily4104@gmail.com","0738326176",2,"Excellent service",11869.98
"ORD000214","CUST72496","Douglas","Wambui","Female",23,"West","Furniture",4,1759.25,0.07,"George","Credit Card","SME","Kisii",2023-03-08,"isaac4460@gmail.com","0798788580",5,"Excellent service",6544.41
"ORD000215","CUST39847","Billy","Koech ","Female",29,"West","Sports",1,2712.07,0.36,"Gilbert","Bank Transfer","Retail","Eldoret",2024-06-17,"audrey8491@gmail.com","0782648144",2,"Excellent service",1735.72
"ORD000216","CUST67536","Deborah","Patel","Male",25,"WEST","Office Supplies",10,1304.17,0.2,"Abel","Bank Transfer","Government","Eldoret",2023-07-08,"amy8337@gmail.com",NA,1,"Will buy again",10433.36
"ORD000217","CUST53431","Janet","Young","Female",54,"South","Clothing",9,2917.11,0.25,"Martin","Cash","Retail","Kisii",2023-02-05,"henry8476@gmail.com","0799899470",4,"Satisfied",19690.49
"ORD000218","CUST32673","Janice","Smith","Female",52,"South","Home Appliances",2,1240.56,0.21,"Samuel","Debit Card","Retail","Kisumu",2024-09-21,"laura4591@gmail.com","0770238287",5,"Highly recommended",1960.08
"ORD000219","CUST54592","Raymond","Gardner ","Female",57,NA,"Clothing",4,2381.83,0.18,"Ian","Cash","SME","Malindi",2023-03-09,"maria3355@gmail.com","0727937723",1,"Will buy again",7812.4
"ORD000220","CUST75904","David","Richardson","Male",28,"West","Automotive",3,365.15,0,"Quincy","Cash","Government","Nairobi",2023-03-30,"margaret5791@gmail.com","0724993217",2,"Average experience",1095.45
"ORD000221","CUST12240",NA,"Reid","Female",31,"CENTRAL","Health & Beauty",10,2914.9,0.16,"George","Credit Card","Corporate","Eldoret",2024-06-02,"alice3660@gmail.com","0773418231",4,"Poor customer service",24485.16
"ORD000222","CUST74105","Andrew","Gardner","Male",74,"South","Electronics",14,2529.63,0.23,"Ruth","Debit Card","SME",NA,2023-12-02,NA,"0747100460",10,"Poor customer service",27269.41
"ORD000223","CUST33073",NA,"Patel","Female",55,"West","Food & Beverage",13,1229.06,0.22,"Terry","Mobile Money","Government","Malindi",2023-05-30,"mary5465@gmail.com","0729725265",2,"Average experience",12462.67
